kind,name,bandwith(Mbps),latency(ms),request_size(B),response_size(B),send_bytes(B),recv_bytes(B),cost(ms),memory(KB)
native,test_prot_on_off,50,20,1024,1024,24207247,1008459,6025.561,135096
native,test_prot_on_off,50,20,1024,2048,24248205,1008459,6036.311,135612
native,test_prot_on_off,50,20,2048,16,34888594,1140555,7853.885,146380
native,test_prot_on_off,50,20,2048,256,34900882,1140555,7854.528,146224
native,test_prot_on_off,50,20,2048,1024,34929555,1140555,7867.999,146108
native,test_prot_on_off,50,20,2048,2048,34970515,1140555,7890.404,146236
native,test_prot_on_off,100,10,1024,16,24162159,1008459,3086.751,104840
native,test_prot_on_off,100,10,1024,256,24174446,1008459,3135.442,109480
native,test_prot_on_off,100,10,1024,1024,24207250,1008459,3115.028,135228
native,test_prot_on_off,100,10,1024,2048,24248208,1008459,3129.022,135484
native,test_prot_on_off,100,10,2048,16,34888589,1140555,4040.259,146228
native,test_prot_on_off,100,10,2048,256,34900883,1140555,4050.123,146240
native,test_prot_on_off,100,10,2048,1024,34929552,1140555,4049.641,146196
native,test_prot_on_off,100,10,2048,2048,34970513,1140555,4076.861,146108
native,test_prot_on_off,100,15,1024,16,24162160,1008458,3477.204,104656
native,test_prot_on_off,100,15,1024,256,24174451,1008459,3488.631,109604
native,test_prot_on_off,100,15,1024,1024,24207249,1008459,3507.161,135360
native,test_prot_on_off,100,15,1024,2048,24248208,1008459,3518.162,135740
native,test_prot_on_off,100,15,2048,16,34888593,1140554,4457.601,146364
native,test_prot_on_off,100,15,2048,256,34900881,1140555,4463.144,146368
native,test_prot_on_off,100,15,2048,1024,34929553,1140555,4465.104,146028
native,test_prot_on_off,100,15,2048,2048,34970513,1140555,4479.839,145868
native,test_prot_on_off,100,20,1024,16,24162161,1008459,3887.692,105004
native,test_prot_on_off,100,20,1024,256,24174450,1008459,3891.145,109608
native,test_prot_on_off,100,20,1024,1024,24207249,1008459,3912.809,135108
native,test_prot_on_off,100,20,1024,2048,24248210,1008459,3919.777,135756
native,test_prot_on_off,100,20,2048,16,34888591,1140555,4835.078,146364
native,test_prot_on_off,100,20,2048,256,34900879,1140555,4840.656,146108
native,test_prot_on_off,100,20,2048,1024,34929551,1140555,4848.527,146108
native,test_prot_on_off,100,20,2048,2048,34970513,1140555,4851.239,146364
native,test_prot_on_off,200,10,1024,16,24162161,1008459,2017.699,104692
native,test_prot_on_off,200,10,1024,256,24174449,1008459,2059.016,109480
native,test_prot_on_off,200,10,1024,1024,24207248,1008459,2038.666,135356
native,test_prot_on_off,200,10,1024,2048,24248206,1008459,2052.329,135436
native,test_prot_on_off,200,10,2048,16,34888594,1140555,2562.305,146240
native,test_prot_on_off,200,10,2048,256,34900879,1140555,2566.561,145984
native,test_prot_on_off,200,10,2048,1024,34929554,1140555,2574.726,146108
native,test_prot_on_off,200,10,2048,2048,34970512,1140555,2580.273,146236
native,test_prot_on_off,200,15,1024,16,24162164,1008459,2398.516,104760
native,test_prot_on_off,200,15,1024,256,24174448,1008459,2418.734,109484
native,test_prot_on_off,200,15,1024,1024,24207249,1008458,2423.279,135232
native,test_prot_on_off,200,15,1024,2048,24248206,1008459,2444.524,135740
native,test_prot_on_off,200,15,2048,16,34888594,1140555,3002.538,146364
native,test_prot_on_off,200,15,2048,256,34900882,1140555,2997.258,146112
native,test_prot_on_off,200,15,2048,1024,34929552,1140555,3004.961,146236
native,test_prot_on_off,200,15,2048,2048,34970514,1140555,3021.772,145980
native,test_prot_on_off,200,20,1024,16,24162162,1008459,2814.951,104592
native,test_prot_on_off,200,20,1024,256,24174447,1008459,2814.099,109740
native,test_prot_on_off,200,20,1024,1024,24207243,1008459,2862.08,135356
native,test_prot_on_off,200,20,1024,2048,24248211,1008459,2838.594,135612
native,test_prot_on_off,200,20,2048,16,34888593,1140555,3369.407,146128
native,test_prot_on_off,200,20,2048,256,34900882,1140555,3393.909,146236
native,test_prot_on_off,200,20,2048,1024,34929553,1140555,3386.94,146012
native,test_prot_on_off,200,20,2048,2048,34970513,1140555,3404.728,146000
native,test_prove_proxy_tls,50,10,1024,16,375302,788721,600.165,70540
native,test_prove_proxy_tls,50,10,1024,256,383494,788721,606.405,75656
native,test_prove_proxy_tls,50,10,1024,1024,416262,788721,626.292,90892
native,test_prove_proxy_tls,50,10,1024,2048,461350,788721,642.22,110988
native,test_prove_proxy_tls,50,10,2048,16,375302,788721,599.233,70412
native,test_prove_proxy_tls,50,10,2048,256,383494,788721,598.879,75404
native,test_prove_proxy_tls,50,10,2048,1024,416262,788721,610.967,91016
native,test_prove_proxy_tls,50,10,2048,2048,461350,788721,643.605,110476
native,test_prove_proxy_tls,50,15,1024,16,375302,788721,732.094,70664
native,test_prove_proxy_tls,50,15,1024,256,383494,788721,739.611,75148
native,test_prove_proxy_tls,50,15,1024,1024,416262,788721,752.785,90892
native,test_prove_proxy_tls,50,15,1024,2048,461350,788721,773.9,111240
native,test_prove_proxy_tls,50,15,2048,16,375302,788721,720.444,70412
native,test_prove_proxy_tls,50,15,2048,256,383494,788721,724.049,75400
native,test_prove_proxy_tls,50,15,2048,1024,416262,788721,751.801,91148
native,test_prove_proxy_tls,50,15,2048,2048,461350,788721,777.947,110476
native,test_prove_proxy_tls,50,20,1024,16,375302,788721,854.585,70540
native,test_prove_proxy_tls,50,20,1024,256,383494,788721,871.477,75148
native,test_prove_proxy_tls,50,20,1024,1024,416262,788721,891.912,90892
native,test_prove_proxy_tls,50,20,1024,2048,461350,788721,908.639,110604
native,test_prove_proxy_tls,50,20,2048,16,375302,788721,863.688,70540
native,test_prove_proxy_tls,50,20,2048,256,383494,788721,867.764,75532
native,test_prove_proxy_tls,50,20,2048,1024,416262,788721,878.757,90892
native,test_prove_proxy_tls,50,20,2048,2048,461350,788721,907.677,111628
native,test_prove_proxy_tls,100,10,1024,16,375302,788721,487.317,70412
native,test_prove_proxy_tls,100,10,1024,256,383494,788721,532.716,75532
native,test_prove_proxy_tls,100,10,1024,1024,416262,788721,513.649,91148
native,test_prove_proxy_tls,100,10,1024,2048,461350,788721,527.022,110860
native,test_prove_proxy_tls,100,10,2048,16,375302,788721,485.756,70412
native,test_prove_proxy_tls,100,10,2048,256,383494,788721,489.385,75532
native,test_prove_proxy_tls,100,10,2048,1024,416262,788721,513.818,90892
native,test_prove_proxy_tls,100,10,2048,2048,461350,788721,535.913,111628
native,test_prove_proxy_tls,100,15,1024,16,375302,788721,630.431,70544
native,test_prove_proxy_tls,100,15,1024,256,383494,788721,627.482,75528
native,test_prove_proxy_tls,100,15,1024,1024,416262,788721,645.248,90892
native,test_prove_proxy_tls,100,15,1024,2048,461350,788721,675.121,111752
native,test_prove_proxy_tls,100,15,2048,16,375302,788721,630.265,70540
native,test_prove_proxy_tls,100,15,2048,256,383494,788721,630.454,75276
native,test_prove_proxy_tls,100,15,2048,1024,416262,788721,648.61,90760
native,test_prove_proxy_tls,100,15,2048,2048,461350,788721,669.252,111628
native,test_prove_proxy_tls,100,20,1024,16,375302,788721,765.567,70284
native,test_prove_proxy_tls,100,20,1024,256,383494,788721,765.694,75276
native,test_prove_proxy_tls,100,20,1024,1024,416262,788721,789.065,90888
native,test_prove_proxy_tls,100,20,1024,2048,461350,788721,816.06,111628
native,test_prove_proxy_tls,100,20,2048,16,375302,788721,756.783,70536
native,test_prove_proxy_tls,100,20,2048,256,383494,788721,773.124,75528
native,test_prove_proxy_tls,100,20,2048,1024,416262,788721,801.618,90892
native,test_prove_proxy_tls,100,20,2048,2048,461350,788721,808.647,111756
native,test_prove_proxy_tls,200,10,1024,16,375302,788721,450.497,70412
native,test_prove_proxy_tls,200,10,1024,256,383494,788721,451.542,75400
native,test_prove_proxy_tls,200,10,1024,1024,416262,788721,465.951,91020
native,test_prove_proxy_tls,200,10,1024,2048,461350,788721,492.26,111756
native,test_prove_proxy_tls,200,10,2048,16,375302,788721,446.144,70540
native,test_prove_proxy_tls,200,10,2048,256,383494,788721,455.071,75276
native,test_prove_proxy_tls,200,10,2048,1024,416262,788721,472.818,90892
native,test_prove_proxy_tls,200,10,2048,2048,461350,788721,482.03,110604
native,test_prove_proxy_tls,200,15,1024,16,375302,788721,583.703,70668
native,test_prove_proxy_tls,200,15,1024,256,383494,788721,585.626,75280
native,test_prove_proxy_tls,200,15,1024,1024,416262,788721,622.786,90892
native,test_prove_proxy_tls,200,15,1024,2048,461350,788721,630.809,110856
native,test_prove_proxy_tls,200,15,2048,16,375302,788721,588.939,70412
native,test_prove_proxy_tls,200,15,2048,256,383494,788721,589.106,75532
native,test_prove_proxy_tls,200,15,2048,1024,416262,788721,605.088,90892
native,test_prove_proxy_tls,200,15,2048,2048,461350,788721,632.45,111756
native,test_prove_proxy_tls,200,20,1024,16,375302,788721,727.37,70408
native,test_prove_proxy_tls,200,20,1024,256,383494,788721,735.811,75404
native,test_prove_proxy_tls,200,20,1024,1024,416262,788721,749.434,90892
native,test_prove_proxy_tls,200,20,1024,2048,461350,788721,786.558,111756
native,test_prove_proxy_tls,200,20,2048,16,375302,788721,714.047,70668
native,test_prove_proxy_tls,200,20,2048,256,383494,788721,737.151,75400
native,test_prove_proxy_tls,200,20,2048,1024,416262,788721,766.537,90892
native,test_prove_proxy_tls,200,20,2048,2048,461350,788721,781.092,111628
